station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0T9H0,2020-03-21 19:00:00,725,221,2.2,18.5,0.99,934.9,,0,-99,-99,-99,26.6,,16,
C0R270,2020-03-21 19:00:00,51,217,1.1,23.6,0.95,1007.5,,0,-99,-99,-99,30.1,,20.7,
C0O980,2020-03-21 19:00:00,18,204,0.7,24.5,0.81,1013.3,,0,-99,-99,-99,30.9,,19.2,
C0T9I0,2020-03-21 19:00:00,152,215,2.1,22.7,0.85,998.6,,0,-99,-99,-99,26.1,,18.1,
C0V760,2020-03-21 19:00:00,30,241,1,24.8,0.8,1011.5,,0,-99,-99,-99,28.3,,20.9,
C0AG90,2020-03-21 19:00:00,25,0,0.1,24.2,0.83,1011.1,,0,-99,-99,-99,30.3,,20.2,
C0R570,2020-03-21 19:00:00,37,46,2,25.1,0.79,1009.1,,0,-99,-99,-99,29.4,,21.1,
C0O900,2020-03-21 19:00:00,9,262,1.9,24.7,0.98,1013.3,,0,-99,-99,-99,29.6,,19.3,
C0AD00,2020-03-21 19:00:00,86,186,0.9,22.5,0.82,1003.8,,0,-99,-99,-99,26.1,,19.1,
C0V700,2020-03-21 19:00:00,24,219,1,25.1,0.78,1010.8,,0,-99,-99,-99,27.1,,22.8,
C0AH00,2020-03-21 19:00:00,38,192,0.6,23.5,0.77,1008.6,,0,-99,-99,-99,27.9,,19.5,
C0X080,2020-03-21 19:00:00,2,249,1.1,23.5,0.87,1014,,0,-99,-99,-99,30.2,,19,
C0G910,2020-03-21 19:00:00,42,273,2.4,23.4,0.89,1010.3,,0,-99,-99,-99,26.6,,19.9,
C0I480,2020-03-21 19:00:00,2165,0,0,13.3,0.68,791.4,,0,-99,-99,-99,18.4,,6.8,
C0A860,2020-03-21 19:00:00,362,213,2.6,19.7,0.98,972.1,,0,-99,-99,-99,26.1,,16.7,
C0U940,2020-03-21 19:00:00,25,0,0.2,22.8,0.99,1011.4,,0,-99,-99,-99,28.5,,17.2,
C0S970,2020-03-21 19:00:00,19,295,1.2,24.1,0.84,1012.7,,0,-99,-99,-99,26.6,,20.3,
C0V260,2020-03-21 19:00:00,126,217,1,24.9,0.7,1000.1,,0,-99,-99,-99,32.3,,19.2,
C0H990,2020-03-21 19:00:00,3076,217,7.3,6.8,0.99,708.4,,0,-99,-99,-99,12.5,,2.6,
C0F9K0,2020-03-21 19:00:00,30,224,1.3,22.9,0.87,1009.3,,0,-99,-99,-99,26.9,,19.6,
C0AH90,2020-03-21 19:00:00,660,0,0,18.1,0.99,942.4,,0.5,-99,-99,-99,25.4,,12.2,
C0W150,2020-03-21 19:00:00,42,241,1.3,20.8,0.76,1009.8,,0,-99,-99,-99,23.9,,16.3,
C0F000,2020-03-21 19:00:00,273,263,0.8,20.7,1,980.7,,0,-99,-99,-99,24.9,,18.1,
C0K410,2020-03-21 19:00:00,20,252,1.7,23.2,0.85,1011.2,,0,-99,-99,-99,27.7,,19.6,
C0R140,2020-03-21 19:00:00,740,311,0.6,19.1,0.95,934.5,,0,-99,-99,-99,26.3,,17.2,
C0V800,2020-03-21 19:00:00,256,260,0.7,24.8,0.73,983.8,,0,-99,-99,-99,30.9,,19.5,
C0S830,2020-03-21 19:00:00,288,0,0.2,21.6,0.96,983.6,,0,-99,-99,-99,29.1,,19.5,
C0S920,2020-03-21 19:00:00,98,292,1.1,23.1,0.84,999.2,,0,-99,-99,-99,28.6,,18.7,
C0V640,2020-03-21 19:00:00,35,0,0.2,25.4,0.8,1010.3,,0.5,-99,-99,-99,27.9,,20.4,
C0AH80,2020-03-21 19:00:00,68,0,0.1,22.6,0.83,1004.7,,0,-99,-99,-99,29.8,,18.8,
C0K250,2020-03-21 19:00:00,12,251,1.7,22.9,0.89,1013.3,,0,-99,-99,-99,28.8,,18.5,
C0R840,2020-03-21 19:00:00,536,235,1.3,20.4,-99,954.8,,0,-99,-99,-99,26.3,,17.9,
C0I410,2020-03-21 19:00:00,180,0,0,24.6,0.73,993.2,,0,-99,-99,-99,28.8,,19.6,
C0M410,2020-03-21 19:00:00,245,-99,-99,-99,-99,-99,,-99,-99,-99,-99,-999,,-999,
C0U650,2020-03-21 19:00:00,442,255,1.4,20.6,0.95,964.1,,0,-99,-99,-99,26.5,,16.4,
C0D660,2020-03-21 19:00:00,65,272,2.2,22.6,0.83,1006.7,,0,-99,-99,-99,27,,20,
C0E540,2020-03-21 19:00:00,32,247,1,22.1,0.88,1010.7,,0,-99,-99,-99,27.7,,19.6,
C0W170,2020-03-21 19:00:00,42,181,5.8,17.1,0.9,1006.3,,0,-99,-99,-99,18.9,,14.2,
C0Z150,2020-03-21 19:00:00,27,188,1.5,23.9,0.82,1011.9,,0,-99,-99,-99,25.8,,18.8,
C0S840,2020-03-21 19:00:00,22,254,1,23.5,0.93,1014.1,,0,-99,-99,-99,27.7,,19.5,
C0H9A0,2020-03-21 19:00:00,1595,258,0.3,17.1,0.77,848.2,,0,-99,-99,-99,23.3,,10.3,
C0Z300,2020-03-21 19:00:00,182,190,2.3,23.4,0.99,995.2,,0,-99,-99,-99,29.4,,18.4,
C0G730,2020-03-21 19:00:00,27,263,1.6,23,0.93,1012.1,,0,-99,-99,-99,25.9,,19.1,
C0V730,2020-03-21 19:00:00,33,237,0.6,25.2,0.85,1011.2,,0,-99,-99,-99,28.5,,21.7,
C0SA00,2020-03-21 19:00:00,466,0,0,21.1,0.9,962.7,,0,-99,-99,-99,25.6,,16.8,
C0S900,2020-03-21 19:00:00,27,97,2.1,23.4,0.88,1013.1,,0,-99,-99,-99,27.6,,23.3,
C0C480,2020-03-21 19:00:00,105,0,0,22.5,0.82,1001.5,,0,-99,-99,-99,28.9,,19.5,
C0V720,2020-03-21 19:00:00,15,252,1.3,25.5,0.85,1012.8,,0,-99,-99,-99,27.7,,22.2,
C0UA60,2020-03-21 19:00:00,566,271,0.9,19.2,0.99,950.1,,0.5,-99,-99,-99,25.5,,15.7,
C0A980,2020-03-21 19:00:00,11,0,0,22.4,0.8,1013.1,,0,-99,-99,-99,27.7,,19.4,
C0C670,2020-03-21 19:00:00,250,248,0.7,21.5,0.82,985.6,,0,-99,-99,-99,26.9,,18,
C0K550,2020-03-21 19:00:00,15,256,0.4,23.5,0.86,1013,,0,-99,-99,-99,27.7,,19.5,
C0R350,2020-03-21 19:00:00,35,30,0.5,23.6,0.87,1010.8,,0,-99,-99,-99,28.6,,18.5,
C0T9F0,2020-03-21 19:00:00,251,4,0.4,21.1,0.94,986.2,,0,-99,-99,-99,27.1,,18,
C0D390,2020-03-21 19:00:00,146,302,0.5,22.2,0.84,995.8,,0,-99,-99,-99,28.5,,17.4,
C0E430,2020-03-21 19:00:00,258,318,0.4,21.4,0.86,988.2,,0,-99,-99,-99,27.4,,16.8,
C0O990,2020-03-21 19:00:00,18,192,1,23.8,0.99,1011.9,,0,-99,-99,-99,31,,19.4,
CM0010,2020-03-21 19:00:00,68,0,0.2,22.8,0.73,1006.2,,0,-99,-99,-99,29.5,,19.8,
C0K500,2020-03-21 19:00:00,12,280,1,23.6,0.86,1011.9,,0,-99,-99,-99,28.2,,19.5,
C0X260,2020-03-21 19:00:00,39,260,1.5,23.9,0.85,1010.2,,0,-99,-99,-99,28.7,,19.3,
C0ACA0,2020-03-21 19:00:00,25,360,1.9,22.6,0.83,1009.6,,0,-99,-99,-99,28,,20.2,
C0X180,2020-03-21 19:00:00,62,193,1.1,25.1,0.77,1005.9,,0,-99,-99,-99,29.8,,19.4,
C0F930,2020-03-21 19:00:00,100,228,0.5,22.7,0.95,1002.3,,0,-99,-99,-99,28.1,,18.9,
C0I010,2020-03-21 19:00:00,1562,116,0.8,18,0.56,850.6,,0,-99,-99,-99,22.9,,12.4,
C0R190,2020-03-21 19:00:00,32,197,0.9,25.6,0.81,1010.3,,0,-99,-99,-99,30.1,,19.2,
C0E420,2020-03-21 19:00:00,19,283,1.5,22.5,0.84,1010.1,,0,-99,-99,-99,27.4,,19.6,
C0I460,2020-03-21 19:00:00,110,321,1.2,25.5,0.69,1001.7,,0,-99,-99,-99,29.6,,20.6,
C0A9F0,2020-03-21 19:00:00,35,327,0.6,23.6,0.72,1009.8,,0,-99,-99,-99,30.3,,20.8,
C0F9A0,2020-03-21 19:00:00,425,238,0.7,21.2,0.92,966.3,,0,-99,-99,-99,26.7,,18.8,
C0O950,2020-03-21 19:00:00,4,0,0,24.2,0.89,1013.1,,0,-99,-99,-99,28,,19.8,
C0M760,2020-03-21 19:00:00,40,250,0.7,24.2,0.78,1009.9,,0,-99,-99,-99,29,,20,
C0AH70,2020-03-21 19:00:00,34,326,1.6,23.6,0.68,1010,,0,-99,-99,-99,30.2,,21.2,
C0V250,2020-03-21 19:00:00,298,194,1.8,23.8,0.72,980,,0,-99,-99,-99,32,,18.5,
C0U980,2020-03-21 19:00:00,573,273,3.1,18.7,0.97,950.5,,0,-99,-99,-99,25.5,,15.2,
C0S740,2020-03-21 19:00:00,289,216,2.4,22.2,0.91,983.3,,0,-99,-99,-99,27.5,,18.2,
C0A940,2020-03-21 19:00:00,49,0,0.1,21.1,0.94,1008.1,,0,-99,-99,-99,24.2,,16.7,
C0A920,2020-03-21 19:00:00,196,267,1.6,21,0.85,990.3,,0,-99,-99,-99,25.5,,18.8,
C0T870,2020-03-21 19:00:00,135,0,0,20.6,0.99,999.1,,0,-99,-99,-99,27.2,,15.5,
C0O930,2020-03-21 19:00:00,69,225,0.6,24.3,0.8,1005.8,,0,-99,-99,-99,32.4,,18.2,
C0AI40,2020-03-21 19:00:00,37,308,1.3,23.2,0.73,1009.8,,0,-99,-99,-99,28.2,,20.2,
C0C460,2020-03-21 19:00:00,482,0,0,20,0.88,959.9,,0,-99,-99,-99,27.6,,17.6,
C0E520,2020-03-21 19:00:00,320,227,1.1,21.1,0.93,978.6,,0,-99,-99,-99,29.1,,16.1,
C0T9D0,2020-03-21 19:00:00,7,236,2.1,24.4,0.75,1013.7,,0,-99,-99,-99,28.1,,18.4,
C0I390,2020-03-21 19:00:00,1184,71,0.5,20,0.57,887.8,,0,-99,-99,-99,24.5,,12.1,
C0B020,2020-03-21 19:00:00,86,253,3.3,21.6,0.86,1002,,0,-99,-99,-99,25.9,,19.8,
CM0170,2020-03-21 19:00:00,106,255,2.5,23.8,0.78,1003,,0,-99,-99,-99,26.9,,19.5,
C0F860,2020-03-21 19:00:00,2215,212,2.1,14.2,0.75,783.4,,0,-99,-99,-99,18.2,,7.2,
C0U890,2020-03-21 19:00:00,116,254,0.8,23.2,0.99,1001.2,,0,-99,-99,-99,27.4,,17.5,
C0G800,2020-03-21 19:00:00,15,257,0.7,23.2,0.99,1012.5,,0,-99,-99,-99,26.2,,19.6,
C0F850,2020-03-21 19:00:00,379,23,0.4,21.7,0.91,970.5,,0,-99,-99,-99,27.3,,16.9,
C0AH50,2020-03-21 19:00:00,275,302,2.7,20.6,0.99,982.1,,0,-99,-99,-99,26.7,,17.9,
C0Z160,2020-03-21 19:00:00,124,217,2.5,24,0.79,1003.5,,0,-99,-99,-99,28.1,,17.9,
C0R540,2020-03-21 19:00:00,17,198,1.2,25.8,0.77,1012.3,,0,-99,-99,-99,27.9,,21.3,
C0K480,2020-03-21 19:00:00,56,241,2,24.6,0.86,1007.6,,0,-99,-99,-99,27.2,,19.3,
C0H890,2020-03-21 19:00:00,440,258,1.6,24.5,0.74,963.2,,0,-99,-99,-99,29.1,,17.2,
C0S770,2020-03-21 19:00:00,375,0,0.1,21.4,0.93,972.4,,0,-99,-99,-99,25.8,,16.8,
C0X230,2020-03-21 19:00:00,29,254,1.4,23.3,0.84,1012.4,,0,-99,-99,-99,27.3,,18.9,
C0B010,2020-03-21 19:00:00,38,68,0.8,22.5,0.86,1006.8,,0,-99,-99,-99,25.6,,19.3,
C0R490,2020-03-21 19:00:00,49,246,0.9,25.5,0.72,1008.3,,0,-99,-99,-99,29.9,,20.9,
C0V440,2020-03-21 19:00:00,27,161,0.6,24.4,0.73,1010.8,,0,-99,-99,-99,29.1,,20,
C0SA40,2020-03-21 19:00:00,200,171,0.7,22.7,0.88,992.7,,0,-99,-99,-99,29,,17.8,
C0Z280,2020-03-21 19:00:00,224,100,1.2,22.3,0.99,990.5,,0,-99,-99,-99,29.1,,18.5,
C0Z070,2020-03-21 19:00:00,247,346,1.6,22.1,0.99,986.2,,0,-99,-99,-99,29.4,,18.4,
CM0180,2020-03-21 19:00:00,313,59,0.7,23.7,0.74,979.8,,0,-99,-99,-99,30.4,,18.2,
C0T9N0,2020-03-21 19:00:00,261,216,1.2,22.8,0.88,985.7,,0,-99,-99,-99,29.1,,18.5,
C0K470,2020-03-21 19:00:00,97,208,2,24.6,0.77,1002.9,,0,-99,-99,-99,27.8,,18.9,
C0R720,2020-03-21 19:00:00,214,346,0.7,22.7,0.92,991,,0,-99,-99,-99,27.9,,20.5,
C0V650,2020-03-21 19:00:00,28,222,1.7,24.4,0.8,1013.1,,0,-99,-99,-99,26,,20.5,
C0H9C0,2020-03-21 19:00:00,3402,310,1.3,5.9,0.97,678.5,,0,-99,-99,-99,10.1,,0.6,
C0U780,2020-03-21 19:00:00,15,0,0.1,24,0.99,1012,,0,-99,-99,-99,27.7,,18.2,
C0U760,2020-03-21 19:00:00,22,266,0.5,22,0.99,1012.4,,0,-99,-99,-99,27.2,,18.3,
C0X290,2020-03-21 19:00:00,10,232,1.7,23.7,0.86,1013.3,,0,-99,-99,-99,25.4,,20.7,
C0E830,2020-03-21 19:00:00,37,214,1.4,22.9,0.83,1009.5,,0,-99,-99,-99,27,,19.8,
C0K330,2020-03-21 19:00:00,38,266,0.5,24.3,0.79,1009.6,,0,-99,-99,-99,28.6,,19.3,
C0M660,2020-03-21 19:00:00,40,255,2.3,23.9,0.8,1010.3,,0,-99,-99,-99,28.4,,19.4,
C0D580,2020-03-21 19:00:00,120,0,0,21.6,0.89,1000.4,,0,-99,-99,-99,26.5,,18.4,
C0R640,2020-03-21 19:00:00,21,216,1.2,25.2,0.86,1012.1,,0,-99,-99,-99,27.1,,22.2,
C0E810,2020-03-21 19:00:00,53,217,0.8,21.4,0.94,1008.6,,0,-99,-99,-99,26.9,,18.8,
C0G830,2020-03-21 19:00:00,27,312,2.6,23.2,1,1009.7,,0,-99,-99,-99,26.7,,19.5,
C0A550,2020-03-21 19:00:00,422,0,0,18.9,1,966.6,,0.5,-99,-99,-99,26.7,,15.4,
C0G750,2020-03-21 19:00:00,31,257,1.5,22.9,0.88,1011.9,,-99,-99,-99,-99,26.3,,19.4,
C0Z270,2020-03-21 19:00:00,343,350,3.2,21,0.99,976.3,,0,-99,-99,-99,24.8,,17.7,
C0UA30,2020-03-21 19:00:00,1397,167,0.3,17.3,1,862.3,,0.5,-99,-99,-99,21.4,,12.5,
C0I080,2020-03-21 19:00:00,536,0,0,22.5,0.85,956.5,,0,-99,-99,-99,28.9,,16.8,
C0UA00,2020-03-21 19:00:00,392,0,0.2,20.8,0.91,970.4,,0,-99,-99,-99,29.3,,14.4,
C0AD40,2020-03-21 19:00:00,32,0,0,23,0.8,1009.5,,0,-99,-99,-99,29.2,,19.2,
C0G900,2020-03-21 19:00:00,20,263,1.2,23.7,0.87,1010.9,,0,-99,-99,-99,26.1,,20.9,
C0S660,2020-03-21 19:00:00,794,200,1.7,18.5,0.9,928.7,,0,-99,-99,-99,25.1,,14.9,
C0M640,2020-03-21 19:00:00,155,222,0.8,23.7,0.79,996.4,,0,-99,-99,-99,28.4,,19.2,
C0R660,2020-03-21 19:00:00,20,264,1,25.1,0.8,1013,,0,-99,-99,-99,26.1,,21.2,
C0UA10,2020-03-21 19:00:00,1711,320,1.2,15.8,0.84,833.9,,0.5,-99,-99,-99,20.5,,7.9,
C0V770,2020-03-21 19:00:00,26,0,0,25.5,0.7,1011.3,,0,-99,-99,-99,28.7,,20.4,
C0E730,2020-03-21 19:00:00,26,319,0.9,23.2,0.82,1009.7,,0,-99,-99,-99,28.4,,20.5,
C0V810,2020-03-21 19:00:00,32,0,0,24.1,0.81,1009.8,,0,-99,-99,-99,25.5,,21.1,
C0A9C0,2020-03-21 19:00:00,35,11,1.1,23.2,0.75,1010,,0,-99,-99,-99,29.3,,19.6,
C0X310,2020-03-21 19:00:00,9,237,1.8,23.8,0.84,1014.2,,0,-99,-99,-99,25.2,,20.4,
C0K280,2020-03-21 19:00:00,23,234,1.3,23,0.9,1014,,0,-99,-99,-99,28.9,,18.8,
C0M650,2020-03-21 19:00:00,20,0,0,23.5,0.86,1012.6,,0,-99,-99,-99,27.6,,19.5,
C0S910,2020-03-21 19:00:00,212,0,0,22.9,0.99,992.9,,0,-99,-99,-99,25.3,,21.9,
C0D570,2020-03-21 19:00:00,15,297,0.4,22.3,0.91,1012.7,,0,-99,-99,-99,27.2,,19.2,
C0M710,2020-03-21 19:00:00,15,245,1.2,23.6,0.82,1013,,0,-99,-99,-99,24.9,,20,
C0V490,2020-03-21 19:00:00,20,0,0.2,24.8,0.82,1012.3,,0,-99,-99,-99,27.2,,22.4,
C0E870,2020-03-21 19:00:00,34,281,1,22.2,0.96,1011.9,,0,-99,-99,-99,28.3,,20,
C0M800,2020-03-21 19:00:00,440,0,0,23.3,0.76,965.2,,0,-99,-99,-99,29,,18.4,
C0A570,2020-03-21 19:00:00,360,95,1,21,0.92,973.3,,0,-99,-99,-99,28,,15.3,
C0S790,2020-03-21 19:00:00,236,286,0.7,21.8,0.88,990,,0,-99,-99,-99,28.3,,18.8,
C0D590,2020-03-21 19:00:00,143,0,0,20.8,0.95,998.9,,0,-99,-99,-99,26.1,,18.3,
C0U990,2020-03-21 19:00:00,31,304,0.7,23.9,0.83,1010.8,,0,-99,-99,-99,27.7,,18.3,
C0M700,2020-03-21 19:00:00,150,246,0.5,23.7,0.8,997.9,,0,-99,-99,-99,29.6,,18.3,
C0A970,2020-03-21 19:00:00,96,216,2.7,22,0.99,1003.3,,0,-99,-99,-99,24,,19.3,
CM0110,2020-03-21 19:00:00,7,273,1.4,23.5,0.78,1013.8,,-99,-99,-99,-99,25.8,,20.2,
C0S940,2020-03-21 19:00:00,150,294,2,22.4,0.93,997.2,,0,-99,-99,-99,28.5,,19.9,
C0X250,2020-03-21 19:00:00,33,261,1.6,24.4,0.76,1010.5,,0,-99,-99,-99,28.7,,20.3,
C0K520,2020-03-21 19:00:00,10,268,1,23.2,0.87,1012.5,,0,-99,-99,-99,27.4,,19.6,
C0Z200,2020-03-21 19:00:00,153,254,0.8,23.2,0.99,998.3,,0,-99,-99,-99,27.7,,17.4,
C0V740,2020-03-21 19:00:00,60,243,1.4,25,0.7,1008.4,,0,-99,-99,-99,30.3,,20,
C0V790,2020-03-21 19:00:00,410,242,3.7,23.3,0.7,967.5,,0,-99,-99,-99,29.7,,19.1,
C0G860,2020-03-21 19:00:00,45,291,1.7,24.2,0.85,1008.3,,0,-99,-99,-99,28.6,,20.3,
C0Z250,2020-03-21 19:00:00,1124,334,0.6,17.9,0.99,891.8,,0.5,-99,-99,-99,22.6,,13.9,
C0K440,2020-03-21 19:00:00,35,265,0.7,23.6,0.89,1010.6,,0,-99,-99,-99,26.9,,19.1,
C0T900,2020-03-21 19:00:00,160,0,0,21.5,0.85,995,,0,-99,-99,-99,28.1,,16.4,
C0F9V0,2020-03-21 19:00:00,525,273,2.1,21.7,0.9,955.7,,0,-99,-99,-99,26.9,,19.1,
C0UA20,2020-03-21 19:00:00,2619,196,5.5,9.1,0.85,-99,,0,-99,-99,-99,14.8,,5,
C0M850,2020-03-21 19:00:00,695,0,0,20,0.91,936.1,,0,-99,-99,-99,28.5,,17.7,
C0C620,2020-03-21 19:00:00,19,325,1.4,21.7,0.95,1010.7,,0,-99,-99,-99,28.8,,18.3,
C0I360,2020-03-21 19:00:00,300,267,3.9,23.3,0.78,978.9,,0,-99,-99,-99,28.5,,18.9,
C0M810,2020-03-21 19:00:00,1354,215,0.5,17.6,0.94,867.9,,0,-99,-99,-99,22.8,,13.3,
C0AC80,2020-03-21 19:00:00,40,0,0,22.6,0.82,1008.5,,0,-99,-99,-99,30.1,,18.5,
CM0140,2020-03-21 19:00:00,26,289,0.6,24.8,0.77,1012.5,,0,-99,-99,-99,26.7,,21.3,
C0SA20,2020-03-21 19:00:00,857,232,2.6,18.2,0.98,920.2,,0,-99,-99,-99,22.8,,15.9,
C0K490,2020-03-21 19:00:00,91,0,0,23.5,0.77,1003.5,,0,-99,-99,-99,28.4,,18.7,
C0V820,2020-03-21 19:00:00,441,148,0.7,21.2,0.89,966.9,,0,-99,-99,-99,29.6,,17.3,
C0S810,2020-03-21 19:00:00,65,277,0.9,22.6,0.92,1010,,0,-99,-99,-99,29,,19.5,
C0R580,2020-03-21 19:00:00,10,193,1,25,0.83,1013.2,,0,-99,-99,-99,27.7,,20.6,
C0Z330,2020-03-21 19:00:00,488,0,0.1,21.1,0.89,961.9,,0,-99,-99,-99,29.2,,16.7,
C0E590,2020-03-21 19:00:00,40,242,0.9,22.3,0.88,1008.6,,0,-99,-99,-99,27.2,,18,
C0D540,2020-03-21 19:00:00,227,283,0.7,21.5,0.87,988.8,,0,-99,-99,-99,27.9,,17.3,
C0K420,2020-03-21 19:00:00,42,309,1.5,24.3,0.75,1009.4,,0,-99,-99,-99,27.6,,19.2,
C0Z180,2020-03-21 19:00:00,34,0,0,23.4,0.82,1010.4,,0,-99,-99,-99,26.3,,18.4,
C0AD10,2020-03-21 19:00:00,27,265,0.6,22.5,0.85,1010.5,,0,-99,-99,-99,26,,19.7,
C0M720,2020-03-21 19:00:00,225,239,0.9,22.9,0.8,988.6,,0,-99,-99,-99,28.6,,19.2,
C0R280,2020-03-21 19:00:00,242,0,0,21.5,0.98,987.7,,0,-99,-99,-99,27.7,,18.8,
C0E610,2020-03-21 19:00:00,850,245,0.3,18.5,0.94,920.6,,0,-99,-99,-99,25,,17.1,
C0V610,2020-03-21 19:00:00,22,237,1.1,24.6,0.79,1011.8,,0,-99,-99,-99,26.4,,20.6,
C0Z310,2020-03-21 19:00:00,59,359,1,22,0.99,1008.2,,0,-99,-99,-99,25.9,,18.9,
C0S700,2020-03-21 19:00:00,507,0,0,19.7,0.93,959.3,,0,-99,-99,-99,24.9,,16.5,
C0T9G0,2020-03-21 19:00:00,605,230,0.9,19.7,0.99,949,,0,-99,-99,-99,25.7,,16.9,
C0U520,2020-03-21 19:00:00,517,232,0.8,19.7,0.99,957.8,,0,-99,-99,-99,27.7,,15.5,
C0E750,2020-03-21 19:00:00,62,254,2.1,22.7,0.83,1006.5,,0,-99,-99,-99,28.3,,20.1,
C0G660,2020-03-21 19:00:00,27,289,2.1,23.7,0.89,1012.6,,0,-99,-99,-99,27.6,,20.2,
C0U720,2020-03-21 19:00:00,1260,275,0.6,17.5,0.99,888.2,,0,-99,-99,-99,23.3,,12.2,
C0R690,2020-03-21 19:00:00,248,82,0.3,21.8,0.96,986.1,,0,-99,-99,-99,26.5,,19.4,
C0X150,2020-03-21 19:00:00,18,253,1.6,25.2,0.8,1013.6,,0,-99,-99,-99,29.4,,20.5,
C0Z050,2020-03-21 19:00:00,830,170,0.4,19.6,0.89,924.7,,0,-99,-99,-99,23.5,,15,
C0I490,2020-03-21 19:00:00,1601,96,1.2,18.7,0.51,844.2,,0,-99,-99,-99,24.3,,11.7,
C0I090,2020-03-21 19:00:00,910,36,1.1,19.2,1,914.2,,0,-99,-99,-99,24.4,,16.8,
C0X240,2020-03-21 19:00:00,394,178,0.3,20.5,0.89,970.6,,0,-99,-99,-99,27.4,,17.2,
C0S990,2020-03-21 19:00:00,409,0,0.2,21.2,0.97,969.5,,0,-99,-99,-99,26,,19.1,
C0E850,2020-03-21 19:00:00,104,317,0.8,22,0.86,1001.8,,0,-99,-99,-99,27.7,,18.9,
C0T9B0,2020-03-21 19:00:00,558,262,0.4,20.1,0.93,953,,0,-99,-99,-99,24.3,,16.9,
C0G650,2020-03-21 19:00:00,34,287,0.6,24.4,0.88,1010,,0,-99,-99,-99,28.9,,20,
C0K580,2020-03-21 19:00:00,26,235,0.5,24,0.99,1012.6,,0,-99,-99,-99,28.2,,19.2,
C0X050,2020-03-21 19:00:00,25,228,0.7,24.3,0.83,1010.4,,0,-99,-99,-99,30.2,,18.9,
CM0100,2020-03-21 19:00:00,25,328,1.6,22.7,0.79,1011.3,,0,-99,-99,-99,27.2,,19.9,
C0AC70,2020-03-21 19:00:00,71,280,0.8,23.6,0.74,1005.3,,0,-99,-99,-99,30.2,,20.4,
CM0130,2020-03-21 19:00:00,11,230,2.1,24.2,0.77,1014,,0,-99,-99,-99,24.9,,21.4,
C0W110,2020-03-21 19:00:00,16,189,6.9,19,0.82,1010.4,,0,-99,-99,-99,19.6,,12.8,
C0R670,2020-03-21 19:00:00,26,91,0.3,24.3,0.83,1012.9,,0,-99,-99,-99,26.8,,20.8,
C0X120,2020-03-21 19:00:00,28,255,1.3,24.6,0.81,1012.2,,0,-99,-99,-99,29,,20.5,
C0R100,2020-03-21 19:00:00,1006,18,1.2,18.2,0.99,904.6,,0,-99,-99,-99,25,,14.7,
C0C700,2020-03-21 19:00:00,151,282,1.5,21.8,0.86,996.9,,0,-99,-99,-99,27.3,,19,
C0W130,2020-03-21 19:00:00,18,235,2.6,23.2,0.78,1011,,0,-99,-99,-99,24.5,,20.8,
C0F9R0,2020-03-21 19:00:00,20,284,0.7,23,1,1012.7,,0,-99,-99,-99,26.3,,19.3,
C0V660,2020-03-21 19:00:00,25,254,1.3,24.9,0.76,1011.7,,0,-99,-99,-99,28.4,,20.6,
C0G780,2020-03-21 19:00:00,27,266,1.6,23.5,0.87,1011.2,,0,-99,-99,-99,26.3,,20.2,
C0C590,2020-03-21 19:00:00,72,270,0.3,20.5,0.92,1005.2,,0,-99,-99,-99,26.6,,17.6,
C0I520,2020-03-21 19:00:00,3860,198,9.9,2.2,0.9,643.5,,-99,18.9,195,,6.2,,0.6,
C0M790,2020-03-21 19:00:00,15,262,0.9,23.7,0.81,1011.5,,0,-99,-99,-99,28.7,,19.7,
C0R130,2020-03-21 19:00:00,1040,88,1.1,18.8,0.98,898.8,,0,-99,-99,-99,26.8,,15.6,
C0AH30,2020-03-21 19:00:00,755,205,2.4,18.8,0.98,929.3,,0,-99,-99,-99,24.8,,16.7,
C0X170,2020-03-21 19:00:00,50,240,1.1,24.8,0.8,1008.1,,0,-99,-99,-99,30.6,,19.7,
C0K291,2020-03-21 19:00:00,8,239,1.4,23.7,0.88,1013.9,,0,-99,-99,-99,25.1,,19.9,
C0D480,2020-03-21 19:00:00,223,242,0.6,20.9,0.9,987.8,,0,-99,-99,-99,26.9,,17.3,
C0F0C0,2020-03-21 19:00:00,983,224,0.9,18.4,0.99,905.1,,0,-99,-99,-99,24.3,,16.3,
C0U860,2020-03-21 19:00:00,5,33,2.5,23.9,0.83,1012.7,,0,-99,-99,-99,27.5,,18.9,
C0UA50,2020-03-21 19:00:00,808,150,2.4,19.1,0.87,923.7,,0,-99,-99,-99,24.3,,15.3,
C0X320,2020-03-21 19:00:00,30,251,1.4,24.5,0.77,1010.2,,0,-99,-99,-99,30.2,,18.3,
C0T960,2020-03-21 19:00:00,120,0,0,22.7,0.99,1001,,0,-99,-99,-99,28.9,,18,
C0SA80,2020-03-21 19:00:00,136,0,0,23.5,0.86,999.5,,0,-99,-99,-99,27.2,,18.2,
C0E780,2020-03-21 19:00:00,160,306,0.7,22,0.92,995.6,,0,-99,-99,-99,28.4,,18.7,
C0F9Q0,2020-03-21 19:00:00,149,0,0,22.4,0.92,996.3,,0,-99,-99,-99,27.7,,18.2,
C0F9X0,2020-03-21 19:00:00,166,316,1.3,22,0.95,995.4,,0,-99,-99,-99,26.3,,18.8,
